,Solar,Wind Offshore,Wind Onshore
2024-01-01 23:00:00+01:00,0.0,3726.1,21810.84
2024-01-01 23:15:00+01:00,0.0,3633.64,21464.45
2024-01-01 23:30:00+01:00,0.0,3531.46,21121.48
2024-01-01 23:45:00+01:00,0.0,3429.86,20773.83
2024-01-02 00:00:00+01:00,0.0,3648.33,20826.7
2024-01-02 00:15:00+01:00,0.0,3676.09,20571.84
2024-01-02 00:30:00+01:00,0.0,3685.65,20302.28
2024-01-02 00:45:00+01:00,0.0,3696.84,20019.35
2024-01-02 01:00:00+01:00,0.0,3709.7,19790.6
2024-01-02 01:15:00+01:00,0.0,3703.35,19620.49
2024-01-02 01:30:00+01:00,0.0,3701.89,19483.85
2024-01-02 01:45:00+01:00,0.0,3688.52,19363.82
2024-01-02 02:00:00+01:00,0.0,3698.89,19316.96
2024-01-02 02:15:00+01:00,0.0,3751.16,19436.58
2024-01-02 02:30:00+01:00,0.0,3810.23,19557.45
2024-01-02 02:45:00+01:00,0.0,3867.04,19681.74
2024-01-02 03:00:00+01:00,0.0,3950.53,19858.21
2024-01-02 03:15:00+01:00,0.0,4059.75,20236.68
2024-01-02 03:30:00+01:00,0.0,4170.95,20615.48
2024-01-02 03:45:00+01:00,0.0,4270.76,20987.93
2024-01-02 04:00:00+01:00,0.0,4361.62,21406.42
2024-01-02 04:15:00+01:00,0.0,4448.76,21955.01
2024-01-02 04:30:00+01:00,0.0,4539.62,22497.76
2024-01-02 04:45:00+01:00,0.0,4623.33,23035.02
2024-01-02 05:00:00+01:00,0.0,4683.36,23617.81
2024-01-02 05:15:00+01:00,0.0,4732.67,24311.18
2024-01-02 05:30:00+01:00,0.0,4774.31,24987.56
2024-01-02 05:45:00+01:00,0.0,4792.46,25645.35
2024-01-02 06:00:00+01:00,0.0,4791.58,26526.56
2024-01-02 06:15:00+01:00,0.0,4783.37,27148.55
2024-01-02 06:30:00+01:00,0.0,4774.03,27743.14
2024-01-02 06:45:00+01:00,0.0,4763.69,28299.61
2024-01-02 07:00:00+01:00,0.0,4757.27,28779.18
2024-01-02 07:15:00+01:00,0.0,4752.98,29205.95
2024-01-02 07:30:00+01:00,0.0,4743.3,29669.75
2024-01-02 07:45:00+01:00,0.0,4744.52,30151.69
2024-01-02 08:00:00+01:00,11.96,4736.59,30604.79
2024-01-02 08:15:00+01:00,80.73,4739.84,30957.26
2024-01-02 08:30:00+01:00,200.02,4736.97,31299.54
2024-01-02 08:45:00+01:00,303.3,4734.99,31634.07
2024-01-02 09:00:00+01:00,399.11,4627.85,31896.29
2024-01-02 09:15:00+01:00,508.56,4620.22,32002.53
2024-01-02 09:30:00+01:00,651.2,4617.77,32092.02
2024-01-02 09:45:00+01:00,758.95,4607.0,32177.59
2024-01-02 10:00:00+01:00,829.92,4603.57,32234.65
2024-01-02 10:15:00+01:00,935.5,4602.13,32119.37
2024-01-02 10:30:00+01:00,1038.21,4592.89,31992.94
2024-01-02 10:45:00+01:00,1130.1,4561.81,31864.12
2024-01-02 11:00:00+01:00,1191.23,4510.92,31703.94
2024-01-02 11:15:00+01:00,1267.75,4503.93,31480.77
2024-01-02 11:30:00+01:00,1333.39,4505.43,31247.86
2024-01-02 11:45:00+01:00,1385.51,4506.28,31013.97
2024-01-02 12:00:00+01:00,1399.26,4487.71,30742.59
2024-01-02 12:15:00+01:00,1408.93,4436.84,30464.14
2024-01-02 12:30:00+01:00,1401.91,4385.78,30197.86
2024-01-02 12:45:00+01:00,1380.76,4323.9,29962.83
2024-01-02 13:00:00+01:00,1342.59,4249.49,29717.07
2024-01-02 13:15:00+01:00,1283.6,4198.37,29397.9
2024-01-02 13:30:00+01:00,1203.78,4116.25,29033.65
2024-01-02 13:45:00+01:00,1110.83,4030.35,28643.05
2024-01-02 14:00:00+01:00,997.99,4003.02,28252.52
2024-01-02 14:15:00+01:00,870.77,3867.82,27931.8
2024-01-02 14:30:00+01:00,723.48,3745.24,27606.15
2024-01-02 14:45:00+01:00,576.35,3610.47,27271.37
2024-01-02 15:00:00+01:00,502.81,3477.61,26973.04
2024-01-02 15:15:00+01:00,383.9,3389.26,26823.16
2024-01-02 15:30:00+01:00,288.52,3308.53,26679.91
2024-01-02 15:45:00+01:00,204.32,3243.71,26535.59
2024-01-02 16:00:00+01:00,123.0,3203.92,26439.0
2024-01-02 16:15:00+01:00,59.73,3258.22,26574.52
2024-01-02 16:30:00+01:00,27.72,3304.37,26738.05
2024-01-02 16:45:00+01:00,17.11,3352.53,26908.57
2024-01-02 17:00:00+01:00,0.0,3415.88,27156.57
2024-01-02 17:15:00+01:00,0.0,3524.98,27612.89
2024-01-02 17:30:00+01:00,0.0,3643.78,28077.28
2024-01-02 17:45:00+01:00,0.0,3757.21,28537.57
2024-01-02 18:00:00+01:00,0.0,3893.98,28982.83
2024-01-02 18:15:00+01:00,0.0,4077.32,29452.57
2024-01-02 18:30:00+01:00,0.0,4257.77,29899.54
2024-01-02 18:45:00+01:00,0.0,4417.31,30328.53
2024-01-02 19:00:00+01:00,0.0,4581.48,30756.82
2024-01-02 19:15:00+01:00,0.0,4770.73,31201.1
2024-01-02 19:30:00+01:00,0.0,4868.16,31632.51
2024-01-02 19:45:00+01:00,0.0,5028.68,32041.84
2024-01-02 20:00:00+01:00,0.0,5143.07,32455.79
2024-01-02 20:15:00+01:00,0.0,5226.66,32910.52
2024-01-02 20:30:00+01:00,0.0,5252.76,33374.38
2024-01-02 20:45:00+01:00,0.0,5331.52,33838.41
2024-01-02 21:00:00+01:00,0.0,5377.13,34273.75
2024-01-02 21:15:00+01:00,0.0,5366.08,34660.09
2024-01-02 21:30:00+01:00,0.0,5356.95,35034.58
2024-01-02 21:45:00+01:00,0.0,5337.91,35396.61
2024-01-02 22:00:00+01:00,0.0,5302.81,35352.84
2024-01-02 22:15:00+01:00,0.0,5286.62,35748.47
2024-01-02 22:30:00+01:00,0.0,5269.6,36138.94
2024-01-02 22:45:00+01:00,0.0,5206.69,36528.41
2024-01-02 23:00:00+01:00,0.0,5159.14,36917.4
2024-01-02 23:15:00+01:00,0.0,5113.33,37246.0
2024-01-02 23:30:00+01:00,0.0,5074.03,37569.12
2024-01-02 23:45:00+01:00,0.0,5036.07,37890.25
2024-01-03 00:00:00+01:00,0.0,3234.87,39042.95
2024-01-03 00:15:00+01:00,0.0,3198.48,38788.13
2024-01-03 00:30:00+01:00,0.0,3160.11,38575.03
2024-01-03 00:45:00+01:00,0.0,3126.76,38502.85
2024-01-03 01:00:00+01:00,0.0,3062.36,38464.66
2024-01-03 01:15:00+01:00,0.0,2998.64,38462.77
2024-01-03 01:30:00+01:00,0.0,2937.04,38584.06
2024-01-03 01:45:00+01:00,0.0,2876.5,38735.03
2024-01-03 02:00:00+01:00,0.0,2815.82,38883.31
2024-01-03 02:15:00+01:00,0.0,2799.29,39030.5
2024-01-03 02:30:00+01:00,0.0,2767.63,39175.51
2024-01-03 02:45:00+01:00,0.0,2745.39,39323.18
2024-01-03 03:00:00+01:00,0.0,2744.84,39439.18
2024-01-03 03:15:00+01:00,0.0,2786.67,39572.33
2024-01-03 03:30:00+01:00,0.0,2816.87,39677.27
2024-01-03 03:45:00+01:00,0.0,2856.22,39816.22
2024-01-03 04:00:00+01:00,0.0,2899.21,39928.81
2024-01-03 04:15:00+01:00,0.0,2907.78,40087.93
2024-01-03 04:30:00+01:00,0.0,2909.38,40197.58
2024-01-03 04:45:00+01:00,0.0,2914.42,40272.12
2024-01-03 05:00:00+01:00,0.0,2917.74,40332.8
2024-01-03 05:15:00+01:00,0.0,2919.52,40324.57
2024-01-03 05:30:00+01:00,0.0,2921.1,40446.72
2024-01-03 05:45:00+01:00,0.0,2908.21,40658.51
2024-01-03 06:00:00+01:00,0.0,3976.11,42279.89
2024-01-03 06:15:00+01:00,0.0,4002.09,42622.36
2024-01-03 06:30:00+01:00,0.0,4018.71,42735.1
2024-01-03 06:45:00+01:00,0.0,4025.66,42920.3
2024-01-03 07:00:00+01:00,0.0,4009.77,43176.99
2024-01-03 07:15:00+01:00,0.0,4022.42,43147.78
2024-01-03 07:30:00+01:00,0.0,4022.28,43125.6
2024-01-03 07:45:00+01:00,0.0,4008.83,43096.31
2024-01-03 08:00:00+01:00,29.0,3996.65,43049.91
2024-01-03 08:15:00+01:00,199.52,3987.84,42903.66
2024-01-03 08:30:00+01:00,508.36,4007.97,42753.89
2024-01-03 08:45:00+01:00,927.69,3992.82,42602.39
2024-01-03 09:00:00+01:00,1414.72,3974.29,42424.68
2024-01-03 09:15:00+01:00,1948.13,3961.99,42299.29
2024-01-03 09:30:00+01:00,2493.92,3950.05,42176.49
2024-01-03 09:45:00+01:00,3008.54,3937.55,42046.44
2024-01-03 10:00:00+01:00,3515.63,3922.63,41947.34
2024-01-03 10:15:00+01:00,3996.35,3907.55,41899.79
2024-01-03 10:30:00+01:00,4415.91,3885.03,41927.16
2024-01-03 10:45:00+01:00,4767.89,3868.27,41978.29
2024-01-03 11:00:00+01:00,5104.76,3851.81,42025.4
2024-01-03 11:15:00+01:00,5429.67,3839.49,41992.32
2024-01-03 11:30:00+01:00,5675.8,3827.45,41963.56
2024-01-03 11:45:00+01:00,5837.25,3815.31,41933.79
2024-01-03 12:00:00+01:00,5967.02,3797.86,41873.9
2024-01-03 12:15:00+01:00,6066.8,3782.92,41737.43
2024-01-03 12:30:00+01:00,6054.87,3765.99,41594.87
2024-01-03 12:45:00+01:00,5935.27,3773.61,41420.09
2024-01-03 13:00:00+01:00,5769.18,3750.87,41174.8
